sensor_index,name,latitude,longitude,pm2.5
13521,AYUNTAMIENTO DE MEXICALI - ESTACION BARCELONA,32.604267,-115.49398,4.7
275664,UCM-bc41,37.95529,-121.3176,1.5
275872,Community Park,39.72689,-121.813194,3.5
275880,UCM-bfa4,37.931023,-121.289604,1.2
275882,Lakeside Pavilion,39.749817,-121.792145,3.2
13907,Harper House,37.85105,-122.27175,0.0
276088,Linnie Canal Venice,33.984573,-118.46658,7.7
13967,Vedanta Courtyard,34.10655,-118.32698,12.4
13989,West Valley High School,40.396896,-122.405785,0.1
13997,Hilltop,37.83431,-122.22653,1.7
276186,PV Center,39.757023,-121.83819,3.2
14047,Esparto High YS,38.69196,-122.01637,0.3
14059,Guinda YS,38.830544,-122.19327,2.4
14063,Sutter Park (w/VOC),38.572556,-121.43894,1.2
14071,Jackson Pardee Res,38.299187,-120.82975,0.9
14073,Briggs Creek Ridge 1600ft alt,37.186745,-122.021164,0.5
14085,Lake Shasta Caverns Gift Store,40.804226,-122.30325,0.0
14127,Grant School,40.541878,-122.47262,0.7
14141,Reign outdoor,37.9554,-121.94019,1.1
14177,Tsasdi Resort,40.865314,-122.395805,0.1
14193,NatureBridge NESC,37.64744,-119.704,1.2
14243,NC#104_Coffee Creek,41.085648,-122.71191,0.1
14269,"Poway, CA",33.026127,-117.04432,34.1
14295,NC#109_Hyampom,40.613995,-123.45241,0.7
14333,"Twain Harte, Ca",38.03781,-120.23829,0.9
14335,Sugarloaf Ridge State Park,38.43662,-122.50873,0.3
14337,LONGFELLOW TERRACE,39.751595,-121.822365,0.0
14339,Out,37.90879,-122.27498,1.7
14361,"Burton Valley, CA",37.864353,-122.09053,1.3
276566,Hiram Lewis Park,38.559193,-122.80549,0.0
14475,Sac5183,38.520958,-121.380066,5.2
14479,"Brooks, CA",38.7535,-122.17298,4.9
14489,Hollywood_Riviera,33.810497,-118.380844,7.7
14601,Hwy58 &amp;Hwy99,35.349518,-119.03718,4.4
14617,Merced_Science,37.328754,-120.46203,0.7
14633, Hazelwood canary ,37.275562,-121.964134,0.3
14693,"Gilroy, California, Cedar Court",37.00943,-121.59573,0.6
14729,CARB_SMOKE_AAD_MACEMEADOW,38.45695,-120.53333,1.4
14859,CAZIER-SM-016,34.042713,-118.47522,8.0
14885,Martha Rd.,37.87395,-122.16776,0.9
14973,CAZIER-SM-008,34.000767,-118.48549,3.6
277124,ROOSEVELT - SMMUSD,34.02863,-118.501144,7.2
277140,OBAMA - SMMUSD,34.00719,-118.47812,10.4
277138,MES - SMMUSD,34.012665,-118.80233,8.5
15003,Upper Johnson Lane,39.031994,-119.712425,1.1
277156,Rogers ES - SMUUSD,34.012695,-118.4711,5.9
277158,GRANT - SMMUSD,34.018936,-118.46176,8.1
277164,SMMUSD - FiP,34.001026,-118.479225,10.0
15037,HARM,37.87834,-122.096375,1.5
277198,M&amp;O - SMMUSD,34.022377,-118.4789,7.4
15051,H&amp;M Gopher Control,41.971737,-121.37176,0.0
15123,Modoc High School,41.492126,-120.54073,1.0
15133,Lake Almanor Peninsula,40.22465,-121.13783,1.1
15135,Bethel Church of Redding,40.610058,-122.358444,0.4
15149,lake mead view,35.999344,-114.81705,1.3
15189,Bonadelle,36.816406,-119.63992,1.6
15235,Boyer Circle,37.884678,-122.12302,0.4
15242,Auburn Valley Country Club - Air,39.01354,-121.14006,1.1
15245,Sunrise Almaden,37.22836,-121.86348,1.3
15247,Mountain House,37.774742,-121.55331,0.2
15251,Woodacre upper Redwood,37.999096,-122.635376,0.0
15463,Shasta Dam,40.7138,-122.4176,3332.2
15553,Canon Village,38.000656,-122.60186,0.0
277751,SMC_MOBILE_5,37.634083,-118.25572,0.0
277747,Sunnyslope II,38.2194,-122.6405,0.3
15627,wl7coo QTH,37.442085,-120.00111,1.0
15645,"Redwood Heights, Oakland",37.80103,-122.18855,1.0
15649,EDCAQMD Sierra Ridge,38.7472,-120.5789,1.4
277797,SMC_MOBILE_8,37.84113,-122.112404,1.0
15651,EDCAQMD Omo Ranch,38.581036,-120.577515,2.2
15655,EDCAQMD Garden Valley,38.85018,-120.85799,1.6
15659,EDCAQMD Cool,38.87314,-121.02177,8.4
15693,EDCAQMD Office Outdoor,38.726944,-120.82691,1.3
15697,EDCAQMD Latrobe,38.55985,-120.98215,1.1
15699,EDCAQMD Christmas Valley,38.802895,-120.01493,0.7
15703,North Auburn,38.936813,-121.08784,0.9
15707,EDCAQMD Washoe Meadows,38.872715,-120.03346,1.6
15715,EDCAQMD Mt. Aukum,38.605602,-120.71307,0.7
15717,EDCAQMD Georgetown Airport,38.919807,-120.863785,2.1
15723,EDCAQMD OUTINGDALE RD.,38.619144,-120.72095,0.2
15733,EDCAQMD_Luneman Rd,38.7692,-120.9263,0.0
15795,D&amp;DsMonkeyHouse,38.00248,-122.56478,0.2
15807,Hudson Street,37.47806,-122.237076,0.1
15853,EDCAQMD Leoni Meadows,38.61065,-120.504524,0.6
15855,OSD,37.995895,-122.583565,0.1
278021,Dwight and Lexington,37.58549,-122.34101,1.0
15885,Wheatland Elementary,39.010685,-121.42955,0.8
15895,EDCAQMD Sly Park,38.713776,-120.59142,1.2
15901,Colfax Meadows,34.14978,-118.383026,6.9
15907,Bea Court,35.03876,-120.551834,3.5
15911,Millville Elementary School,40.55191,-122.16919,0.7
15929,Redding STEM Academy,40.628887,-122.39887,0.3
15957,Mt. Shasta Uplands,41.29955,-122.29319,0.2
15975,Nuview Union School District  - District Office,33.820885,-117.13215,9.6
278157,Hilltop Richmond Rose Monitor,37.98331,-122.34447,0.2
278161,Pittsburg High Rose Monitor,38.022194,-121.884964,0.2
16059,Junction Elementary School,40.55263,-122.23718,1.0
16073,Lincoln and Channing ,37.44796,-122.14682,0.0
278233,505 E Mendocino St,34.188454,-118.138596,17.9
16137,Professorville - Ramona and Addison,37.441467,-122.1553,0.5
16149,Melville and Fulton,37.445305,-122.14617,0.1
278461,TBD,37.98644,-121.839424,0.9
278465,Gentrytown 1,37.990986,-121.829025,0.8
278477,CNTRJOY,39.11967,-119.76141,0.6
278501,Almond Ridge 1,38.00306,-121.767845,9.9
16405,City of Shasta Lake,40.682262,-122.365746,1.3
16507,NoSoCoAir_SummerHomePark_CARB,38.497692,-122.93829,1.0
16519,Old cazadero road comparison,38.498573,-123.01508,0.1
278671,EK H,32.696777,-117.18013,5.3
16559,Vacaville YS,38.351273,-121.994484,1.9
16561,Madison High YS,38.679337,-121.97124,1.0
16563,Cache Creek High School YS,38.73144,-121.80827,1.4
16565,Brooks YS,38.739212,-122.14301,5.9
16575,Plainfield YS,38.642326,-121.822426,2.2
16617,CARB_SMOKE_BCAQMD_PALERMO,39.435463,-121.53991,0.0
16625,CARB_SMOKE_BCAQMD_PARADISE_REC_CENTER,39.760464,-121.62237,1.5
278771,Casablanca 1,37.999367,-121.818245,1.1
278783,Wildflower Outdor,37.99106,-121.78245,0.4
16649,MDAQMD-SVUSD-AEC,34.86053,-116.88999,1.4
16659,MDAQMD-HUSD-MESQUITE_ES,34.39858,-117.36201,2.7
278817,Rivertown 2,38.012802,-121.80902,0.9
16737,Mojave Library-EKAPCD-sn-11,35.047775,-118.16671,0.7
16749,Cal city library-EKAPCD sn-10,35.126305,-117.95915,0.3
16751,CARB_PCAPCD_SMOKE_AUBURN,38.897285,-121.07643,0.2
16753,Foresthill Divide,39.01004,-120.8434,0.9
278897,6th Ave Backyard,37.778225,-122.46354,1.8
16763,Piute Mountain School-EKAPCD-sn-12,35.3459,-118.378494,2.4
16771,Tehachapi Fire Station-EKAPCD-sn13,35.123604,-118.449715,2.1
16807,EKAPCD-sn-7-Kernville Elementary,35.7569,-118.41682,1.2
16903,Newcomb at Phelps,37.73706,-122.392204,1.8
16927,Manchester Street- Bernal,37.746048,-122.414154,1.5
16947,Anderson at Eugenia Streets,37.740334,-122.41516,2.0
17031,Kent,35.38852,-118.94917,1.6
279195,Maiden Ln Altadena,34.182693,-118.12856,18.5
17079,Kenwood village,38.413513,-122.55213,0.0
17101,Mountain View Sladky,37.373795,-122.08826,0.2
279253,UCM-6d2,37.984116,-121.274254,0.0
279251,UCM-1222,37.96374,-121.295845,0.0
17273,TimTownOut,33.794514,-116.291306,2.4
17309,N. Old Stage &amp; Rainbow,41.32628,-122.3446,0.8
17313,Cottonwood Union School District - DO,40.38606,-122.291145,0.3
279486,Virginia Lakes,38.05714,-119.253845,0.1
279504,Palisades Outside,34.058384,-118.549805,6.6
17455,Crowell ES-CSUS,37.50909,-120.847534,0.2
279602,Presidio Blvd House,37.79704,-122.45186,1.8
17497,Julien ES-CSUS,37.499302,-120.827156,0.5
17513,CSUSTAN-CDC,37.52647,-120.85829,0.5
17569,Lincoln &amp; Lac Jac,36.64346,-119.48486,0.6
279724,NDEP-199,39.146,-119.7668,4.4
17591,Camptonville Outside,39.452984,-121.04829,2.0
279742,NDEP-210,39.1452,-119.7668,4.7
279808,Catka Dr,40.672592,-122.29282,0.8
17705,Beale AFB (Housing),39.10213,-121.33471,10.1
279908,The Hawk,33.531487,-117.64169,5.4
17793,Hollywood (KD8DRX-PAII-1),34.10424,-118.3317,9.0
17809,SRJC STEM SR SITE,38.45606,-122.72131,0.0
17821,CKhome,38.256775,-122.61117,0.2
17829,Blackhawk Falls 5,37.8051,-121.88258,1.6
279980,Enclave SLO,35.25594,-120.631454,4.7
17835,Mendocino County Office of Education ,39.128967,-123.165436,0.1
17837,Eagle Peak Middle School,39.26741,-123.21932,0.0
17839,Austin Lane,37.852924,-122.022514,0.6
17857,Topanga Saddle Peak,34.08064,-118.63482,11.5
17867,Baywood,37.555992,-122.33226,0.0
17873,Laytonville Unified School District ,39.685993,-123.482956,1.6
17879,Sterling Downs,37.527515,-122.28136,0.0
280024,Innes at Donahue ✨,37.728836,-122.37018,2.2
17895,Glenmoor,37.538063,-122.01384,0.5
17909,Willits Unified School District,39.398743,-123.35823,0.0
17927,West Oakland,37.81764,-122.27246,1.7
17931,Quarry Heights,38.225246,-122.61497,0.2
17975,Deerwood,38.50483,-122.75608,0.1
18287,Jaynes Street Outdoor,37.877968,-122.27921,0.7
18299,Fruitvalle,37.251064,-122.0113,0.7
18329,Central La Canada Flintridge,34.200146,-118.197235,0.0
18331,Brisbane - Santa Clara,37.6837,-122.399155,0.0
18359,Truckee,39.340946,-120.18151,2.0
18395,Baird House,37.28167,-121.98334,1.1
18401,Burlingame Terrace,37.5843,-122.3596,0.9
18405,Almaden Greystone,37.21571,-121.83767,0.5
18431,Jackson Oaks,37.138313,-121.58963,0.1
18435,Babel ,37.96231,-122.00711,0.0
18443,"Pescadero, Ranch Road, Outside",37.235676,-122.34573,0.0
18447,doleboz,38.22234,-122.643524,0.1
18449,Healdsburg,38.625275,-122.8613,0.1
18453,La Maison du Chat,37.90381,-122.09429,0.4
18471,Air Patrol,37.38584,-122.09025,0.2
18473,Stonebridge Rd,37.65421,-121.781334,1.0
18493,Ridgeline Place,37.70781,-121.97493,1.2
18505,Sunnyarts,37.355453,-122.02135,0.6
18517,Ridgeview,38.661194,-121.16262,0.9
18527,Alamo,37.849895,-122.01644,0.0
18529,Walnut canyon,34.01786,-118.79651,6.5
18531,Cupertino,37.33028,-122.06036,0.0
18539,Knowland Park / Elvessa,37.752743,-122.13086,0.0
18551,Tilton Road,38.3781,-122.881134,0.0
18553,"Newark, CA",37.522003,-122.03948,0.4
18555,"9150 Feet, South Lake Tahoe",38.935158,-119.91031,0.9
18557,"Kirkwood, CA, 7800'",38.68463,-120.06484,1.4
18561,Del Rey Oaks,36.591408,-121.83396,0.6
18569,Hollister House,37.496,-120.8374,0.9
18625,908 Villa 1,36.81895,-119.71606,0.1
18673,MS Salvador Way,38.01989,-122.54754,0.3
18677,Santa_Rosa_Proctor_Heights,38.456482,-122.6875,0.0
18689,CARB Smoke EDCAQMD Promontory,38.6915,-121.10378,0.3
18691,CARB Smoke EDCAQMD Forni Rd.,38.709064,-120.830086,0.9
280852,D Ave,32.676918,-117.10268,5.6
18709,CARB Smoke EDCAQMD Logtown,38.618633,-120.86373,1.0
18719,CARB_SMOKE_EDCAQMD_MOSQUITO,38.80078,-120.69541,30.9
18735,Thousand Oaks,37.891724,-122.283615,1.4
18781,Crane Canyon,38.37138,-122.65258,0.2
18787,Sheri Lane,37.812756,-122.000244,1.0
18793,Ojai Loop,37.576885,-122.06559,0.4
18861,Moonbase Unicorn,37.751915,-122.41531,2.1
18877,"Los Gatos, CA",37.143368,-122.01382,0.0
18885,Cardinal Newman High School (outside),38.493774,-122.74054,0.0
281054,Columbia Elementary School,40.582348,-122.309135,1.4
18913,Primrose,38.787216,-121.388336,0.4
281068,ALAMO,38.352413,-122.001945,4.5
281072,COOPER,38.357212,-121.94455,1.6
281074,CALLISON,38.34345,-121.94366,1.0
281080,KIMMIE WRAP,38.34773,-121.98783,2.4
281092,HEMLOCK ELEMENTARY,38.364872,-122.00194,1.2
281100,FAIRMONT,38.34617,-121.96742,1.0
281096,Padan Elementary,38.34015,-121.98583,2.0
281098,JEPSON,38.363247,-122.00791,2.4
18973,RETSEOK,38.842762,-121.21992,1.4
18975,Shiloh@Old_Red,38.525402,-122.7795,0.0
18985,Cotati - ORH,38.31984,-122.70097,0.1
18987,Fremont: Cabrillo,37.5625,-122.0281,0.7
18991,ECPC,37.913994,-122.30215,2.0
18995,PVRanch - Coalmine ,37.365494,-122.20921,21.2
19001,Sonoma Academy,38.418705,-122.688225,2.3
19007,National Weather Service Elko,40.85992,-115.74253,0.7
19017,The Creamery,38.587387,-121.49034,1.0
19023,Hillbrook School,37.22707,-121.953415,0.9
19025,Castro Valley - Haley Dr.,37.709976,-122.0668,1.1
19048,Los Lagos,38.77826,-121.14009,0.9
19051,Winchester,38.987225,-121.041756,1.4
19063,Kennedy north,37.227673,-121.96063,0.6
19137,Bouquet,37.94634,-122.32627,1.7
19151,Shad Park,37.56081,-122.25183,0.0
19153,Alamosquare,37.77331,-122.43026,2.3
19155,cedar_and_san_pablo,37.87416,-122.294586,0.8
19173,Bayview_Wedge,37.72165,-122.39986,2.3
281326,VACA PENA,38.3496,-121.95172,1.7
281332,BROWNS VALLEY ELM,38.38313,-121.98232,2.1
19185,Wildwood and Ivy(O),37.449074,-122.12741,0.1
281340,Hewitt,34.20407,-118.38328,12.6
281336,KAIROS,38.352394,-121.990685,2.2
281338,SIERRA VISTA,38.338234,-121.95607,1.1
281358,Landing Lane,39.235313,-119.81399,1.8
19211,SempleAve ,36.967335,-121.88514,2.5
281378,Tahome,39.318905,-120.17228,1.7
19239,Whale Gulch School,39.984016,-123.97575,0.0
19249,Horicon Elementary School,38.717724,-123.36733,0.0
19251,Leggett,39.864872,-123.7168,0.0
19265,"Tar Water Ridge, Alpine Road",37.28867,-122.2255,0.3
19269,Sycamore Creek Neighborhood ,39.771427,-121.82482,1.9
19273,Sims Drive,37.821156,-122.20937,1.0
19275,"Piedmont, CA",37.823654,-122.230865,0.0
19281,Gehricke Rd,38.33677,-122.42865,0.1
19283,EVNET_AQI,38.64536,-121.07697,3.1
19293,Waverley and Hawthorne,37.44948,-122.16416,0.0
19303,Portola Rd at Hayfields Rd,37.389088,-122.23942,4.4
19311,Starlight Grove,38.59599,-122.90741,0.0
19317,Jackson Park,37.397396,-122.07755,0.0
19333,Dorrington,38.291637,-120.27657,1.8
19335,23rd &amp; Lake,37.785606,-122.4829,0.0
19339,Northstar Park,38.57245,-121.750046,0.8
281494,WC_Whittier_CA,33.976784,-118.02984,13.7
19349,H1 Castlewood,37.635647,-121.89352,0.9
281498,Borderland,38.109802,-120.914566,1.4
19369,Oak Knoll,37.431652,-122.19491,0.0
19373,Pixel &amp; Mochi's house,37.47319,-121.91591,0.4
19375,Montgomery St.,37.509094,-122.256424,0.1
19379,Positastan,38.500465,-122.03456,3.8
19391,Menlo Atherton,37.460953,-122.17907,0.6
19413,Crescent City,41.793743,-124.17786,0.7
19425,Sanborn Park,37.22823,-122.05479,0.5
19431,Boyes Hot Springs,38.313244,-122.47819,0.4
19433,Duboce Triangle,37.767307,-122.43557,1.4
19435,Helm's Deep,38.478535,-122.65292,0.1
19447,Gravatt Outdoor,37.8604,-122.23691,1.5
19451,Lee Lane,39.22325,-120.98359,1.3
19455,Sun City Summerlin,36.20581,-115.329956,0.7
19457,Soquel Elementary,36.985897,-121.95652,0.0
19463,downtown on River Street,36.97847,-122.02638,1.1
19471,Sherman Station,37.7755,-122.26367,0.0
19481,Emilie Avenue,37.45276,-122.19569,0.0
19487,Mountain View By Mission Lakes MVBML,33.98573,-116.53927,3.6
19491,Patterson (Orange Ave),37.47109,-121.10921,9.1
19493,Albion Ridge G,39.22986,-123.73652,0.0
19495,Olivet Road,38.45242,-122.81605,0.2
19497,Scarsdale Place,37.19602,-121.84057,0.7
19507,Glen Crest - Almaden,37.202896,-121.850975,1.1
19509,Eastmont Hills,37.7707,-122.1643,2.6
19511,Home,37.334423,-121.93794,0.7
19515,Poplar,37.95955,-122.53649,0.1
19525,Adolfo Glenn,34.22092,-119.01086,11.3
19533,Park Pacifica,37.59145,-122.46303,3.1
281684,Hasley Canyon end of road,34.476696,-118.67876,12.5
19547,Meadowview,38.164715,-120.41254,1.1
19571,North Alamo,37.868946,-122.04391,1.3
19577,Palo Vista,37.318516,-122.06606,0.5
19581,WC Walker and Homestead,37.899223,-122.05177,1.1
19583,Villas,37.319687,-121.944084,0.7
19585,City of Gilroy,37.00723,-121.55959,4.4
19603,Lake San Marcos,33.122845,-117.19734,6.6
19613,"Hayward Hills, sagehouse",37.65457,-122.028694,0.9
19619,Rocklin Sunset Heights,38.808662,-121.25177,1.2
281770,1322 Via Poco,33.811058,-116.4528,2.9
19633,Los Altos Ave.,37.40195,-122.11873,0.1
19635,Windmill Canyon - Oakhurst - Clayton,37.952087,-121.919106,0.6
19657,Western SoMa (Outside),37.77401,-122.41548,1.1
19663,Inverness Volunteer Fire Department,38.096943,-122.85445,0.0
19664,Side yard,37.794235,-122.23632,1.5
19669,Country Estates,37.050777,-122.15775,0.1
19677,Rheem Valley,37.8638,-122.134384,0.7
19683,Glenmoor Gardens,37.542088,-122.00043,0.6
19693,59 Arden,37.869305,-122.248085,1.0
19697,LO House,39.27055,-121.65424,0.0
19709,South Downtown Elk,39.12864,-123.71566,0.0
19727,Sea Cliff Avenue,37.788548,-122.48873,0.0
19733,Grooming bays,36.924152,-121.81189,1.6
19743,Graton Outdoors,38.43144,-122.868095,0.0
281946,East Manhattan Beach,33.880608,-118.38883,8.3
282028,Lambeau Lodge AQI,34.2481,-117.325745,11.7
19979,Copper Hill Ct,37.970318,-121.76145,0.0
282122,Sohome,38.316353,-122.46508,0.2
19983,Home Outside,37.581474,-122.03945,0.6
19993,Merritt Dr,37.33029,-122.0262,0.5
20003,San Carlos - Wellington Drive,37.508816,-122.28312,0.4
282166,Duncan Castro Open Space,37.745964,-122.43333,2.0
282174,Luftschmutz,37.46367,-122.27177,0.1
20083,Central Davis,38.553883,-121.756516,1.6
20085,South Davis Oakshade,38.537617,-121.722084,1.5
282238,Carson Valley Swim Center Outdoors,38.955063,-119.780304,1.2
20103,A Street,38.54803,-121.748,1.1
20109,Lake McClure,37.59145,-120.29133,1.1
20115,Los Robles,37.41182,-122.13171,0.3
20133,Alta Mesa,39.0288,-123.67885,0.1
20141,Palo Alto - Barron Park,37.412426,-122.141785,0.1
282290,Elk Ridge Outside,40.138447,-123.9048,0.7
20155,Stanley Outside,37.36501,-122.08704,0.0
20157,Weird Hill,37.272476,-121.815865,0.6
282306,Fiddletown Heights East,38.49475,-120.68969,1.2
20167,"Carnelian Bay, California",39.233128,-120.071785,1.1
20171,0,37.310436,-121.99782,0.7
20183,Major Air,38.46342,-122.723366,0.0
20187,El Pats,38.055035,-122.157684,0.2
20189,Central&amp;Orchard,37.395786,-122.07174,0.2
20199,Germone Road,38.38755,-122.838875,
20209,BurlingameHills,37.57804,-122.38727,2.0
20217,RATs house,37.358116,-121.992065,0.6
20255,CARB SMOKE FRAQMD YESCharter,39.36359,-121.24538,2.1
20383,Firhaven Ln,37.10173,-121.90174,1.0
20469,Campbell 85,37.26549,-121.98085,0.3
20473,Willows Triangle,37.471367,-122.16119,0.3
20491,El Cerrito,37.925106,-122.304016,3.1
20513,Cotswald Ct. (outdoors),37.346752,-122.00068,0.2
20527,Bohlman,37.24206,-122.04796,0.7
20543,20 S Grant,37.571262,-122.319954,0.0
20563,Almendia,39.732838,-121.8732,2.6
20565,topchem,37.536236,-121.9931,1.0
20573,Madrone Place AQI,37.246506,-122.126465,2.7
20589,Ridgewood Road,37.856308,-122.0381,0.6
20593,Country JAM,37.867283,-122.07469,1.3
20601,Mountain View–Monta Loma (Snorlax nest),37.40694,-122.094315,0.0
20607,Spencer Ct,36.982265,-121.98709,2.3
20609,Saratoga Country Club,37.283337,-122.053635,0.7
20627,Bend Dr,37.351215,-122.0401,0.4
282776,Westview Ln,40.4714,-121.994286,0.0
20659,End of Timmus Ln.,37.133007,-121.95076,0.0
282808,Bishop_Creek,37.314083,-118.51225,0.5
20700,Gallery Lane,34.157288,-118.38509,12.1
20704,Mt. Washington School,34.105556,-118.21524,7.8
20707,olfie,37.381924,-122.10676,0.3
20709,24th and Diamond,37.751396,-122.43694,2.1
20721,Bernal Breathe,37.746025,-122.41578,1.9
20725,Rio Vista Ter Monte Rio,38.4648,-123.01236,0.0
20727,"8833 Lund Hill Lane, Cotati CA 94931",38.318787,-122.70587,0.2
20737,AZ South San Francisco,37.664036,-122.39622,2.7
20743,Victor Avenue,37.79674,-122.19159,0.0
20747,1000ft Montclair,37.838978,-122.20549,1.7
20757,Charmes 2 Outside,37.31086,-121.7654,0.2
282908,"Altamont, Mountain House",37.78021,-121.55425,0.9
20779,Sacramento State: Amador Hall,38.559242,-121.42462,0.9
20801,"San Carlos, CA",37.493813,-122.25286,0.0
20805,Alpine View,39.25807,-119.937065,1.6
20829,Hagen Oaks Alamo,37.84752,-122.00369,0.6
282976,OP,38.54333,-121.46934,1.7
282998,SamTrans - Central,37.506634,-122.26213,0.4
20871,Eagle Feather,39.27733,-120.1255,0.8
20873,Knights Bridge,37.40772,-121.8607,0.4
20889,River Park: Shepard &amp; Sandburg,38.57104,-121.42493,0.8
20901,Count of Montecillo,38.013786,-122.564095,0.0
20919,Pinewood,38.310608,-122.32667,0.7
20955,Olympic Donner Lake,39.33004,-120.24888,1.2
283126,SamTrans - South Base - Bldg. 100 - Roof,37.51656,-122.2518,0.0
20997,Buena Vista,38.28965,-122.4322,0.3
21055,nr Almond School (garage),37.3817,-122.099,0.1
283210,Saratoga Neighborhood,38.66112,-121.80155,2.8
283234,Middle Oak Ridge,37.20112,-122.05525,0.2
21097,Lucky Tree Cabin,39.33988,-120.2174,1.9
21107,Alacornia Outside,38.365913,-122.94661,0.0
283310,Evening Bay,38.55165,-121.79016,1.4
283346,Longspur Loop Lincoln Hills,38.85073,-121.25754,1.7
21251,Orinda Oaks Berkeley,37.890575,-122.20529,13.5
21285,Melville,37.821434,-122.18901,1.6
21293,MM Arroyo Blvd,34.134205,-118.1651,13.4
21313,Los Alamos,37.66869,-121.78787,0.7
283492,Calabas1,36.941273,-121.788956,1.1
283535,E Fifth,36.91951,-121.75037,2.7
283528,YellowBigHouse,36.187046,-119.82282,0.4
283540,Javier Gonzalez-Rocha,36.867767,-121.73432,2.3
283542,Hanford1,36.339188,-119.65721,1.6
283538,Hanford2,36.333527,-119.67219,1.2
21399,Calistoga High School,38.582993,-122.58027,0.1
21423,Swiss Creek,37.298008,-122.09865,0.0
21427,Grundy Park,37.622585,-122.42097,1.0
21431,Palo Alto Leland Manor,37.440514,-122.135735,0.0
21439,Keys Middle School,37.416588,-122.127785,0.2
21449,"Saratoga, CA",37.268364,-122.029854,0.2
283608,Olympus,37.912518,-122.51054,0.0
21583,"CASTEA MÉDICA II, AYUNTAMIENTO TIJUANA",32.5372,-117.027466,8.0
21585,CARB - Ayuntamiento de Mexicali - Villa Verde,32.601387,-115.37785,1.0
21645,Hilgard &amp; Le Roy,37.87902,-122.25789,1.5
283792,Wallers Way,40.639214,-122.32917,1.0
283812,Swindon Ct,38.379784,-121.98433,2.8
21707,Norrbom Rd,38.31652,-122.44967,0.0
21713,SouthEast Taylor Mountain,38.373604,-122.6397,0.3
21723,Everson Street,37.738503,-122.43038,1.3
21733,Miravalle Ave,37.357883,-122.07361,0.4
21783,Woodmont,37.90066,-122.26313,0.0
21789,Kenneth Drive South,37.43215,-122.1098,0.5
21791,ESTACIÓN DE BOMBEROS #17- ALTABRISA| AYUNTAMIENTO TIJUANA,32.530197,-116.97896,13.0
21804,CENTRAL DE BOMBEROS,32.539272,-117.03546,6.9
21823,"CASETA MÉDICA l, AYUNTAMIENTO TIJUANA",32.534225,-117.02919,5.2
21851,Outside Library,37.5599,-122.35636,0.5
284000,Backyard,34.070507,-118.37995,9.8
284002,Elysian Heights,34.092693,-118.24888,10.1
21887,Fish,36.967377,-122.043,0.0
284042,SC,34.048904,-118.311356,10.6
284134,Pico &amp; Centinella,34.028515,-118.45275,0.5
21997,End of County Road,39.401127,-123.32632,0.0
284138,Caversham,38.653816,-121.1083,1.7
22033,CBJ4lyfe,38.53836,-121.42701,0.1
22037,"Mirada,Stanford,CA,USA",37.415478,-122.16677,0.2
22049,Davis East Pioneer,38.548996,-121.68585,1.0
22051,Joost-by-the-Congo,37.732327,-122.443275,0.2
22053,MH Outside,37.342693,-122.068665,0.1
22063,Moraga Way near McDonnell Nursery,37.864548,-122.17311,0.7
284212,Emerald Hills,37.46273,-122.274086,0.2
22067,Lakeshore and Park Lane- Outside,37.816116,-122.232666,0.0
22071,Arthur st,38.32797,-122.70473,0.2
22086,Chalk Bluff,39.22128,-120.87727,1.6
284234,Outdoor Diamond &amp; 21st,37.755615,-122.4372,1.9
22099,Home,37.910385,-122.50587,6.6
284252,Mariposa,37.23751,-121.98217,0.8
284316,Heatheridge,39.4995,-119.85526,2.7
22351,Ajax,37.888657,-122.2497,0.0
22353,Rancho del Sol,38.71605,-120.64357,0.8
22369,Rio Alto Water District,40.358196,-122.21882,0.3
